Age,Mean
"All ages",3.6
"2–11 months",1.3
"1–2 years",2.3
"3–5 years",2.8
"6–11 years",3.3
"12–15 years",3.3
"16–19 years",3.5
"20–29 years",3.6
"30–39 years",3.8
"40–49 years",3.9
"50–59 years",3.9
"60–69 years",4.2
"70–79 years",4
"80 years and over",3.8
