| Age                | Mean  |
| ------------------ | ----- |
| 7-74 years         | 125.7 |
| 7-11 years         | 102.1 |
| 12-17 years        | 114.3 |
| 18-24 years        | 122.7 |
| 25-34 years        | 125.5 |
| 35-44 years        | 130.4 |
| 45-54 years        | 136.5 |
| 55-64 years        | 141.1 |
| 65-74 years        | 146.3 |
| Age-adjusted value | 125.7 |
