Age,Mean
"7-74 years",123.1
"7-11 years",103.3
"12-17 years",112.2
"18-24 years",115.9
"25-34 years",118.1
"35-44 years",125.4
"45-54 years",131
"55-64 years",146.5
"65-74 years",152.6
"Age-adjusted value",124
