Age,Mean
"7-74 years",125.4
"7-11 years",104.2
"12-17 years",115.8
"18-24 years",123.5
"25-34 years",124.7
"35-44 years",129.4
"45-54 years",134.4
"55-64 years",139.9
"65-74 years",146.7
"Age-adjusted value",125.6
