| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 4.3  |
| 12–15              | 7.4  |
| 16–19              | 9.5  |
| 20–39              | 9.8  |
| 40–59              | 9.7  |
| 60–79              | 8.8  |
| 80+                | 7.7  |
| 20+                | 9.5  |
| 20+ (age adjusted) | 9.5  |
