| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 4.2  |
| 12–15              | 6.2  |
| 16–19              | 6.6  |
| 20–39              | 6.9  |
| 40–59              | 6.9  |
| 60–79              | 6.3  |
| 80+                | 5.6  |
| 20+                | 6.7  |
| 20+ (age adjusted) | 6.7  |
