| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 25.87 |
| 12–15              | 46.07 |
| 16–19              | 53.1  |
| 20–29              | 54.82 |
| 30–39              | 55.1  |
| 40–49              | 55.31 |
| 50–59              | 51.51 |
| 60–69              | 48.05 |
| 70–79              | 45.96 |
| 80+                | 42.47 |
| 20+ (age-adjusted) | 52.47 |
