| Age               | Mean |
| ----------------- | ---- |
| All ages          | 1503 |
| 2–11 months       | 638  |
| 1–2 years         | 987  |
| 3–5 years         | 1096 |
| 6–11 years        | 1336 |
| 12–15 years       | 1536 |
| 16–19 years       | 1786 |
| 20–29 years       | 1739 |
| 30–39 years       | 1665 |
| 40–49 years       | 1549 |
| 50–59 years       | 1505 |
| 60–69 years       | 1356 |
| 70–79 years       | 1245 |
| 80 years and over | 1178 |
