Age,Mean
"All ages",1283
"2–11 months",610
"1–2 years",950
"3–5 years",1053
"6–11 years",1241
"12–15 years",1342
"16–19 years",1461
"20–29 years",1434
"30–39 years",1404
"40–49 years",1305
"50–59 years",1250
"60–69 years",1167
"70–79 years",1085
"80 years and over",1023
