Age,Mean
"All ages",1077
"2–11 months",579
"1–2 years",911
"3–5 years",1008
"6–11 years",1141
"12–15 years",1143
"16–19 years",1132
"20–29 years",1142
"30–39 years",1156
"40–49 years",1071
"50–59 years",1016
"60–69 years",1008
"70–79 years",972
"80 years and over",939
