| Age                | Mean    |
| ------------------ | ------- |
| 8–11               | 1189.2  |
| 12–15              | 1575.77 |
| 16–19              | 1690.36 |
| 20–29              | 1719.52 |
| 30–39              | 1731.56 |
| 40–49              | 1740.26 |
| 50–59              | 1710.2  |
| 60–69              | 1685.26 |
| 70–79              | 1616.99 |
| 80+                | 1507.2  |
| 20+ (age-adjusted) | 1703.22 |
