| Age                | Mean    |
| ------------------ | ------- |
| 8–11               | 1163.8  |
| 12–15              | 1660.56 |
| 16–19              | 1997.36 |
| 20–29              | 2047.54 |
| 30–39              | 2046.3  |
| 40–49              | 2068.45 |
| 50–59              | 2046.63 |
| 60–69              | 2037.15 |
| 70–79              | 1987.77 |
| 80+                | 1904.58 |
| 20+ (age-adjusted) | 2038.97 |
