Age,Mean
"8–11 years",1163.8
"12–15 years",1660.56
"16–19 years",1997.36
"20–29 years",2047.54
"30–39 years",2046.3
"40–49 years",2068.45
"50–59 years",2046.63
"60–69 years",2037.15
"70–79 years",1987.77
"80 years and over",1904.58
"20 years and over (age-adjusted)",2038.97
