| Age                | Mean    |
| ------------------ | ------- |
| 8–11               | 1179.36 |
| 12–15              | 1829.51 |
| 16–19              | 2095.41 |
| 20–29              | 2177.48 |
| 30–39              | 2227.18 |
| 40–49              | 2223.11 |
| 50–59              | 2106.7  |
| 60–69              | 1984.01 |
| 70–79              | 1794.42 |
| 80+                | 1596.55 |
| 20+ (age-adjusted) | 2108.32 |
