| Age                | Mean    |
| ------------------ | ------- |
| 8–11               | 1177.39 |
| 12–15              | 1921.44 |
| 16–19              | 2641.98 |
| 20–29              | 2789.47 |
| 30–39              | 2781.15 |
| 40–49              | 2787.27 |
| 50–59              | 2707.98 |
| 60–69              | 2662.58 |
| 70–79              | 2521.47 |
| 80+                | 2374.86 |
| 20+ (age-adjusted) | 2720.04 |
