| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 88.44  |
| 12–15              | 113.12 |
| 16–19              | 119.19 |
| 20–29              | 121.38 |
| 30–39              | 120.9  |
| 40–49              | 118.02 |
| 50–59              | 116.21 |
| 60–69              | 111.74 |
| 70–79              | 105.25 |
| 80+                | 98.6   |
| 20+ (age-adjusted) | 116.36 |
