Age,Mean
"8–11 years",88.44
"12–15 years",113.12
"16–19 years",119.19
"20–29 years",121.38
"30–39 years",120.9
"40–49 years",118.02
"50–59 years",116.21
"60–69 years",111.74
"70–79 years",105.25
"80 years and over",98.6
"20 years and over (age-adjusted)",116.36
