| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 1.4  |
| 12–15              | 2    |
| 16–19              | 2.2  |
| 20–39              | 2.4  |
| 40–59              | 2.4  |
| 60–79              | 2.2  |
| 80+                | 1.9  |
| 20+                | 2.3  |
| 20+ (age adjusted) | 2.3  |
