Age,Mean
"8–11 years",1.4
"12–15 years",2
"16–19 years",2.2
"20–39 years",2.4
"40–59 years",2.4
"60–79 years",2.2
"80 years and older",1.9
"20 years and older (crude)",2.3
"20 years and older (age adjusted)",2.3
