Age,Mean
"8–11 years",1.5
"12–15 years",2.7
"16–19 years",3.7
"20–39 years",4.2
"40–59 years",4.2
"60–79 years",3.7
"80 years and older",3.1
"20 years and older (crude)",4.1
"20 years and older (age adjusted)",4
