Age,Mean
"7-17 years (education : head of the household)",68.5
"7-11 years (education : head of the household)",65.6
"12-17 years (education : head of the household)",70.9
"18-74 years",83.2
"18-24 years",76.8
"25-34 years",82.1
"35-44 years",84.5
"45-54 years",88.2
"55-64 years",85.5
"65-74 years",85.4
"Age-adjusted value (18-74 years)",83.5
