Age,Mean
"All ages",6.1
"2–11 months",0.8
"1–2 years",3
"3–5 years",3.8
"6–11 years",5.2
"12–15 years",6.6
"16–19 years",7.9
"20–29 years",7.2
"30–39 years",6.8
"40–49 years",7
"50–59 years",6
"60–69 years",5.3
"70–79 years",5
"80 years and over",4.7
