Age,Mean
"All ages",4.3
"2–11 months",0.7
"1–2 years",2.7
"3–5 years",3.6
"6–11 years",4.5
"12–15 years",5.1
"16–19 years",5
"20–29 years",4.6
"30–39 years",4.6
"40–49 years",4.5
"50–59 years",4.3
"60–69 years",3.7
"70–79 years",3.6
"80 years and over",3.7
