| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 0.592 |
| 12–15              | 0.757 |
| 16–19              | 0.826 |
| 20–29              | 0.849 |
| 30–39              | 0.874 |
| 40–49              | 0.88  |
| 50–59              | 0.851 |
| 60–69              | 0.816 |
| 70–79              | 0.779 |
| 80+                | 0.734 |
| 20+ (age-adjusted) | 0.847 |
