| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 130.38 |
| 12–15              | 180.92 |
| 16–19              | 198.92 |
| 20–29              | 206.65 |
| 30–39              | 210.39 |
| 40–49              | 214.08 |
| 50–59              | 211.75 |
| 60–69              | 208.68 |
| 70–79              | 200.72 |
| 80+                | 185.97 |
| 20+ (age-adjusted) | 208.6  |
