Age,Mean
"8–11 years",124.92
"12–15 years",190.98
"16–19 years",242.09
"20–29 years",255.9
"30–39 years",259.78
"40–49 years",266.03
"50–59 years",265.3
"60–69 years",264.31
"70–79 years",259.61
"80 years and over",249.01
"20 years and over (age-adjusted)",261.22
