| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 124.92 |
| 12–15              | 190.98 |
| 16–19              | 242.09 |
| 20–29              | 255.9  |
| 30–39              | 259.78 |
| 40–49              | 266.03 |
| 50–59              | 265.3  |
| 60–69              | 264.31 |
| 70–79              | 259.61 |
| 80+                | 249.01 |
| 20+ (age-adjusted) | 261.22 |
