| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 34.7 |
| 12–15              | 56.4 |
| 16–19              | 72.1 |
| 20–39              | 80.9 |
| 40–59              | 84.9 |
| 60–79              | 82.1 |
| 80+                | 71.4 |
| 20+                | 82.4 |
| 20+ (age adjusted) | 82.2 |
