Age,Mean
"All ages",2.6
"2–11 months",2.6
"1–2 years",1.6
"3–5 years",2.6
"6–11 years",2.9
"12–15 years",3.3
"16–19 years",2.6
"20–29 years",2.7
"30–39 years",2.6
"40–49 years",2.6
"50–59 years",2.2
"60–69 years",2.2
"70–79 years",2.1
"80 years and over",2.5
