Age,Mean
"8–11 years",1399.15
"12–15 years",1794.1
"16–19 years",1910.93
"20–29 years",1939.51
"30–39 years",1949.93
"40–49 years",1955.81
"50–59 years",1924.12
"60–69 years",1897.05
"70–79 years",1823.07
"80 years and over",1711.52
"20 years and over (age-adjusted)",1918.24
