Age,Mean
"All ages",62
"2–11 months",15
"1–2 years",32
"3–5 years",45
"6–11 years",61
"12–15 years",75
"16–19 years",77
"20–29 years",70
"30–39 years",69
"40–49 years",68
"50–59 years",60
"60–69 years",49
"70–79 years",49
"80 years and over",46
