Age,Mean
"8–11 years",37.6
"12–15 years",37.6
"16–19 years",39.9
"20–39 years",41.8
"40–59 years",43.6
"60–79 years",44.9
"80 years and older",44.3
"20 years and older (crude)",43.2
"20 years and older (age adjusted)",43.2
