Age,Mean
"8–11 years",33.3
"12–15 years",29.2
"16–19 years",25.2
"20–39 years",26.5
"40–59 years",27.4
"60–79 years",29.2
"80 years and older",30.2
"20 years and older (crude)",27.4
"20 years and older (age adjusted)",27.5
