| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 37.6 |
| 12–15              | 37.6 |
| 16–19              | 39.9 |
| 20–39              | 41.8 |
| 40–59              | 43.6 |
| 60–79              | 44.9 |
| 80+                | 44.3 |
| 20+                | 43.2 |
| 20+ (age adjusted) | 43.2 |
