Age,Mean
"8–11 years",112.97
"12–15 years",224.12
"16–19 years",337.9
"20–29 years",329.62
"30–39 years",308.4
"40–49 years",296.85
"50–59 years",277.8
"60–69 years",269.22
"70–79 years",247.84
"80 years and over",225.48
"20 years and over (age-adjusted)",292.15
