| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 116.46 |
| 12–15              | 215.93 |
| 16–19              | 249.58 |
| 20–29              | 247.89 |
| 30–39              | 243.66 |
| 40–49              | 236.45 |
| 50–59              | 210.98 |
| 60–69              | 192.46 |
| 70–79              | 168.28 |
| 80+                | 145.5  |
| 20+ (age-adjusted) | 221.74 |
