| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 1.3  |
| 12–15              | 2.4  |
| 16–19              | 3.4  |
| 20–39              | 3.8  |
| 40–59              | 3.8  |
| 60–79              | 3.4  |
| 80+                | 2.7  |
| 20+                | 3.7  |
| 20+ (age adjusted) | 3.7  |
