| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 1.3  |
| 12–15              | 1.8  |
| 16–19              | 1.9  |
| 20–39              | 2.1  |
| 40–59              | 2.1  |
| 60–79              | 1.9  |
| 80+                | 1.7  |
| 20+                | 2    |
| 20+ (age adjusted) | 2    |
