Age,Mean
"All ages",2864
"2–11 months",530
"1–2 years",1885
"3–5 years",2483
"6–11 years",2940
"12–15 years",3200
"16–19 years",3160
"20–29 years",3207
"30–39 years",3131
"40–49 years",2955
"50–59 years",2700
"60–69 years",2555
"70–79 years",2419
"80 years and over",2343
