| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 0.527 |
| 12–15              | 0.633 |
| 16–19              | 0.75  |
| 20–29              | 0.752 |
| 30–39              | 0.73  |
| 40–49              | 0.721 |
| 50–59              | 0.708 |
| 60–69              | 0.707 |
| 70–79              | 0.679 |
| 80+                | 0.663 |
| 20+ (age-adjusted) | 0.719 |
