| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 0.515 |
| 12–15              | 0.619 |
| 16–19              | 0.666 |
| 20–29              | 0.665 |
| 30–39              | 0.664 |
| 40–49              | 0.653 |
| 50–59              | 0.631 |
| 60–69              | 0.606 |
| 70–79              | 0.579 |
| 80+                | 0.549 |
| 20+ (age-adjusted) | 0.638 |
