Age,Mean
"7-74 years",133.1
"7-11 years",103.4
"12-17 years",114
"18-24 years",113.3
"25-34 years",118.8
"35-44 years",128.1
"45-54 years",138.5
"55-64 years",149.6
"65-74 years",154.8
"Age-adjusted value",125.9
