| Age                | Mean  |
| ------------------ | ----- |
| 7-74 years         | 129.7 |
| 7-11 years         | 101.8 |
| 12-17 years        | 117.2 |
| 18-24 years        | 123.6 |
| 25-34 years        | 122.3 |
| 35-44 years        | 131.7 |
| 45-54 years        | 145.4 |
| 55-64 years        | 140.3 |
| 65-74 years        | 151.6 |
| Age-adjusted value | 127.3 |
