| Age   | 5th  | 10th | 15th | 25th | 50th | 75th | 85th | 90th | 95th |
| ----- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- |
| 8–11  | 23.6 | 23.7 | 23.7 | 23.8 | 24.1 | 24.3 | 24.6 | 24.8 | 25.1 |
| 12–15 | 23.1 | 23.3 | 23.4 | 23.5 | 23.8 | 24   | 24.2 | 24.4 | 24.7 |
| 16–19 | 22.9 | 23   | 23.1 | 23.2 | 23.4 | 23.7 | 23.9 | 24.1 | 24.5 |
| 20–39 | 22.6 | 22.7 | 22.8 | 23   | 23.3 | 23.7 | 23.9 | 24.2 | 24.5 |
| 40–59 | 22.5 | 22.7 | 22.8 | 23   | 23.4 | 23.8 | 24.2 | 24.5 | 24.8 |
| 60–79 | 22.8 | 22.9 | 23.1 | 23.3 | 23.7 | 24.2 | 24.4 | 24.7 | 25.1 |
| 80+   | 22.8 | 23   | 23.2 | 23.3 | 23.7 | 24.2 | 24.4 | 24.6 | 24.8 |
| 20+   | 22.6 | 22.7 | 22.9 | 23   | 23.4 | 23.9 | 24.2 | 24.4 | 24.8 |
