Age,Mean
"8–11 years",0.9
"12–15 years",0.9
"16–19 years",1
"20–39 years",1
"40–59 years",1
"60–79 years",1
"80 years and older",0.9
"20 years and older",1
"20 years and older (age adjusted)",1
