| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 0.9  |
| 12–15              | 1    |
| 16–19              | 1.1  |
| 20–39              | 1.2  |
| 40–59              | 1.2  |
| 60–79              | 1.2  |
| 80+                | 1.1  |
| 20+                | 1.2  |
| 20+ (age adjusted) | 1.2  |
