| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 0.9  |
| 12–15              | 0.9  |
| 16–19              | 1    |
| 20–39              | 1    |
| 40–59              | 1    |
| 60–79              | 1    |
| 80+                | 0.9  |
| 20+                | 1    |
| 20+ (age adjusted) | 1    |
