| Age   | 5th  | 10th | 15th | 25th | 50th | 75th | 85th | 90th | 95th |
| ----- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- |
| 8–11  | 19   | 20.3 | 21.3 | 22.7 | 26.3 | 30.2 | 32.8 | 35.2 | 38   |
| 12–15 | 27.2 | 30   | 32.6 | 35.8 | 44.2 | 52.4 | 56.1 | 59.9 | 64.1 |
| 16–19 | 44.7 | 47.2 | 48.5 | 51.4 | 57.3 | 64.3 | 68.1 | 71.7 | 75.2 |
| 20–39 | 47.1 | 50.2 | 52.2 | 55.4 | 61.2 | 68.6 | 73   | 75.7 | 82.1 |
| 40–59 | 48.8 | 52   | 54.2 | 56.9 | 63.1 | 69.2 | 72.9 | 75.7 | 80.2 |
| 60–79 | 45.4 | 47.7 | 50.1 | 53.2 | 59.1 | 65.7 | 69.2 | 71.9 | 75.5 |
| 80+   | 40.6 | 43.6 | 45.3 | 47.7 | 51.8 | 56.9 | 59.8 | 61.8 | 65.1 |
| 20+   | 46.7 | 49.8 | 52   | 55.2 | 61.3 | 68.1 | 72.1 | 74.9 | 79.9 |
