| Age   | 5th  | 10th | 15th | 25th | 50th | 75th | 85th | 90th | 95th |
| ----- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- |
| 8–11  | 17.2 | 18.6 | 19.6 | 21.5 | 25.9 | 30.9 | 33.9 | 36.3 | 39.2 |
| 12–15 | 28.6 | 30.5 | 31.9 | 34   | 37.8 | 42   | 44.7 | 47.1 | 50.8 |
| 16–19 | 32   | 33.5 | 34.9 | 36.7 | 40.8 | 45.4 | 48.4 | 50.8 | 54.8 |
| 20–39 | 34   | 35.8 | 37.1 | 39   | 43.2 | 48.5 | 52.4 | 55.1 | 59.2 |
| 40–59 | 34   | 36   | 37.2 | 39.3 | 44   | 49.5 | 53.2 | 56   | 59.6 |
| 60–79 | 32.8 | 34.2 | 35.5 | 37.2 | 41.1 | 46.2 | 49.1 | 51.6 | 55.2 |
| 80+   | 29.5 | 30.9 | 32.1 | 33.5 | 37   | 41.1 | 43.5 | 45.3 | 48.3 |
| 20+   | 33.2 | 35.1 | 36.4 | 38.5 | 42.8 | 48.1 | 51.9 | 54.3 | 58.5 |
