Age,"Standard error"
"8–11 years",58.29
"12–15 years",110.22
"16–19 years",99.42
"20–29 years",106.42
"30–39 years",103.54
"40–49 years",91.22
"50–59 years",94.34
"60–69 years",95.4
"70–79 years",91.32
"80 years and over",90.77
