| Age               | Mean |
| ----------------- | ---- |
| All ages          | 6282 |
| 2–11 months       | 1017 |
| 1–2 years         | 4082 |
| 3–5 years         | 6325 |
| 6–11 years        | 7246 |
| 12–15 years       | 8243 |
| 16–19 years       | 7891 |
| 20–29 years       | 7711 |
| 30–39 years       | 6803 |
| 40–49 years       | 5125 |
| 50–59 years       | 5240 |
| 60–69 years       | 5691 |
| 70–79 years       | 4348 |
| 80 years and over | 4430 |
