| Age               | Mean  |
| ----------------- | ----- |
| All ages          | 7781  |
| 2–11 months       | 1023  |
| 1–2 years         | 4718  |
| 3–5 years         | 6662  |
| 6–11 years        | 7875  |
| 12–15 years       | 9850  |
| 16–19 years       | 9704  |
| 20–29 years       | 10293 |
| 30–39 years       | 9078  |
| 40–49 years       | 6615  |
| 50–59 years       | 6296  |
| 60–69 years       | 5962  |
| 70–79 years       | 5488  |
| 80 years and over | 4516  |
