Age,Mean
"All ages",9377
"2–11 months",1029
"1–2 years",5317
"3–5 years",6982
"6–11 years",8476
"12–15 years",11415
"16–19 years",11499
"20–29 years",12983
"30–39 years",11468
"40–49 years",8170
"50–59 years",7444
"60–69 years",6283
"70–79 years",7087
"80 years and over",4676
