| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 10.5 |
| 12–15              | 15   |
| 16–19              | 17.5 |
| 20–39              | 22.2 |
| 40–59              | 25.3 |
| 60–79              | 26.3 |
| 80+                | 22.7 |
| 20+                | 24.1 |
| 20+ (age adjusted) | 24.1 |
