| Age   | Mean |
| ----- | ---- |
| 2     | 3.5  |
| 3     | 3.6  |
| 4     | 3.8  |
| 5     | 3.9  |
| 6     | 4.1  |
| 7     | 4.2  |
| 8     | 4.4  |
| 9     | 4.6  |
| 10    | 4.7  |
| 11    | 4.9  |
| 12    | 5    |
| 13    | 5    |
| 14    | 5    |
| 15    | 5    |
| 16    | 5.1  |
| 17    | 5    |
| 18    | 5    |
| 19    | 5    |
| 20+   | 5.2  |
| 20–29 | 5    |
| 30–39 | 5.1  |
| 40–49 | 5.2  |
| 50–59 | 5.3  |
| 60–69 | 5.3  |
| 70–79 | 5.3  |
| 80+   | 5.4  |
