Age,Mean
"2 years",3.6
"3 years",3.8
"4 years",3.9
"5 years",4.1
"6 years",4.2
"7 years",4.4
"8 years",4.5
"9 years",4.7
"10 years",4.8
"11 years",5
"12 years",5.3
"13 years",5.5
"14 years",5.7
"15 years",5.7
"16 years",5.7
"17 years",5.8
"18 years",5.8
"19 years",5.8
"20 years and older",5.9
"20–29 years",5.8
"30–39 years",5.9
"40–49 years",5.9
"50–59 years",6
"60–69 years",6.1
"70–79 years",6.1
"80 years and older",6.1
