Age,Mean
"2 years",3.5
"3 years",3.6
"4 years",3.8
"5 years",3.9
"6 years",4.1
"7 years",4.2
"8 years",4.4
"9 years",4.6
"10 years",4.7
"11 years",4.9
"12 years",5
"13 years",5
"14 years",5
"15 years",5
"16 years",5.1
"17 years",5
"18 years",5
"19 years",5
"20 years and older",5.2
"20–29 years",5
"30–39 years",5.1
"40–49 years",5.2
"50–59 years",5.3
"60–69 years",5.3
"70–79 years",5.3
"80 years and older",5.4
