Age,Mean
"All ages",2.7
"2–11 months",–
"1–2 years",–
"3–5 years",–
"6–11 years",–
"12–15 years",–
"16–19 years",1.9
"20–29 years",4.1
"30–39 years",4
"40–49 years",4.2
"50–59 years",3.2
"60–69 years",3.5
"70–79 years",2.5
"80 years and over",1.5
