| Age                | Mean |
| ------------------ | ---- |
| 7-74 years         | 78.6 |
| 7-11 years         | 66.4 |
| 12-17 years        | 70.2 |
| 18-24 years        | 74.3 |
| 25-34 years        | 79.1 |
| 35-44 years        | 82.6 |
| 45-54 years        | 86.6 |
| 55-64 years        | 87.4 |
| 65-74 years        | 86.4 |
| Age-adjusted value | 78.6 |
