Age,Mean
"7-74 years",79.8
"7-11 years",67.2
"12-17 years",70.3
"18-24 years",76.6
"25-34 years",82.6
"35-44 years",83.9
"45-54 years",89.6
"55-64 years",87.6
"65-74 years",85.6
"Age-adjusted value",79.8
