| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 3.7  |
| 12–15              | 4.1  |
| 16–19              | 4.3  |
| 20–39              | 4.4  |
| 40–59              | 4.4  |
| 60–79              | 4.2  |
| 80+                | 4    |
| 20+                | 4.3  |
| 20+ (age adjusted) | 4.3  |
