| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 3.9  |
| 12–15              | 4.4  |
| 16–19              | 4.9  |
| 20–39              | 5.1  |
| 40–59              | 5.2  |
| 60–79              | 5.1  |
| 80+                | 4.8  |
| 20+                | 5.1  |
| 20+ (age adjusted) | 5.1  |
