Age,Mean
"7-17 years (education : head of the household)",108.5
"7-11 years (education : head of the household)",102.7
"12-17 years (education : head of the household)",111.9
"18-74 years",141.3
"18-24 years",114.9
"25-34 years",119.6
"35-44 years",130.4
"45-54 years",139.6
"55-64 years",149.5
"65-74 years",152.6
"Age-adjusted value (18-74 years)",132.3
