Age,Mean
"All ages",4
"2–11 months",2.5
"1–2 years",3.1
"3–5 years",3.3
"6–11 years",3.8
"12–15 years",4
"16–19 years",3.8
"20–29 years",4.3
"30–39 years",4.6
"40–49 years",3.9
"50–59 years",4.2
"60–69 years",4
"70–79 years",3.6
"80 years and over",3.6
